"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 12:58:26 GMT 2023","Fri Apr 14 12:58:32 GMT 2023","6062","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_listing",""
"passed","Fri Apr 14 12:58:54 GMT 2023","Fri Apr 14 13:00:00 GMT 2023","65853","Tests.Automata teszt","test_conduit","TestConduit","","","test_modify_data",""
"passed","Fri Apr 14 12:58:35 GMT 2023","Fri Apr 14 12:58:46 GMT 2023","10902","Tests.Automata teszt","test_conduit","TestConduit","","","test_multi_page_listing",""
"passed","Fri Apr 14 12:58:22 GMT 2023","Fri Apr 14 12:58:22 GMT 2023","155","Tests.Automata teszt","test_conduit","TestConduit","","","test_cookie_handling",""
"broken","Fri Apr 14 13:01:15 GMT 2023","Fri Apr 14 13:01:16 GMT 2023","790","Tests.Automata teszt","test_conduit","TestConduit","","","test_more_articles_uploads",""
"passed","Fri Apr 14 12:58:18 GMT 2023","Fri Apr 14 12:58:19 GMT 2023","886","Tests.Automata teszt","test_conduit","TestConduit","","","test_logout",""
"passed","Fri Apr 14 12:58:49 GMT 2023","Fri Apr 14 12:58:51 GMT 2023","2451","Tests.Automata teszt","test_conduit","TestConduit","","","test_new_data_upload",""
"passed","Fri Apr 14 12:58:09 GMT 2023","Fri Apr 14 12:58:11 GMT 2023","2460","Tests.Automata teszt","test_conduit","TestConduit","","","test_signup",""
"passed","Fri Apr 14 12:58:14 GMT 2023","Fri Apr 14 12:58:15 GMT 2023","804","Tests.Automata teszt","test_conduit","TestConduit","","","test_signin",""
"broken","Fri Apr 14 13:00:03 GMT 2023","Fri Apr 14 13:01:12 GMT 2023","68112","Tests.Automata teszt","test_conduit","TestConduit","","","test_delete_data",""
