"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 12:13:44 GMT 2023","Sun Apr 16 12:13:50 GMT 2023","6106","Tests.Automata teszt","test_conduit","TestConduit","","","test_modify_data",""
"broken","Sun Apr 16 12:14:16 GMT 2023","Sun Apr 16 12:14:22 GMT 2023","5393","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_download",""
"passed","Sun Apr 16 12:13:29 GMT 2023","Sun Apr 16 12:13:39 GMT 2023","9606","Tests.Automata teszt","test_conduit","TestConduit","","","test_multi_page_listing",""
"passed","Sun Apr 16 12:13:14 GMT 2023","Sun Apr 16 12:13:16 GMT 2023","2519","Tests.Automata teszt","test_conduit","TestConduit","","","test_signup",""
"passed","Sun Apr 16 12:13:17 GMT 2023","Sun Apr 16 12:13:18 GMT 2023","852","Tests.Automata teszt","test_conduit","TestConduit","","","test_signin",""
"passed","Sun Apr 16 12:13:51 GMT 2023","Sun Apr 16 12:14:03 GMT 2023","11305","Tests.Automata teszt","test_conduit","TestConduit","","","test_delete_data",""
"passed","Sun Apr 16 12:13:23 GMT 2023","Sun Apr 16 12:13:28 GMT 2023","4469","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_listing",""
"passed","Sun Apr 16 12:14:04 GMT 2023","Sun Apr 16 12:14:15 GMT 2023","11387","Tests.Automata teszt","test_conduit","TestConduit","","","test_more_articles_uploads",""
"passed","Sun Apr 16 12:13:22 GMT 2023","Sun Apr 16 12:13:22 GMT 2023","681","Tests.Automata teszt","test_conduit","TestConduit","","","test_cookie_handling",""
"passed","Sun Apr 16 12:13:19 GMT 2023","Sun Apr 16 12:13:20 GMT 2023","977","Tests.Automata teszt","test_conduit","TestConduit","","","test_logout",""
"passed","Sun Apr 16 12:13:40 GMT 2023","Sun Apr 16 12:13:43 GMT 2023","3076","Tests.Automata teszt","test_conduit","TestConduit","","","test_new_data_upload",""
