"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 15 23:12:41 GMT 2023","Sat Apr 15 23:13:07 GMT 2023","25872","Tests.Automata teszt","test_conduit","TestConduit","","","test_multi_page_listing",""
"passed","Sat Apr 15 23:11:53 GMT 2023","Sat Apr 15 23:11:54 GMT 2023","1013","Tests.Automata teszt","test_conduit","TestConduit","","","test_logout",""
"passed","Sat Apr 15 23:13:18 GMT 2023","Sat Apr 15 23:13:21 GMT 2023","3011","Tests.Automata teszt","test_conduit","TestConduit","","","test_new_data_upload",""
"passed","Sat Apr 15 23:13:32 GMT 2023","Sat Apr 15 23:13:39 GMT 2023","6684","Tests.Automata teszt","test_conduit","TestConduit","","","test_modify_data",""
"passed","Sat Apr 15 23:14:12 GMT 2023","Sat Apr 15 23:14:24 GMT 2023","12073","Tests.Automata teszt","test_conduit","TestConduit","","","test_more_articles_uploads",""
"passed","Sat Apr 15 23:11:27 GMT 2023","Sat Apr 15 23:11:29 GMT 2023","2741","Tests.Automata teszt","test_conduit","TestConduit","","","test_signup",""
"broken","Sat Apr 15 23:14:35 GMT 2023","Sat Apr 15 23:14:41 GMT 2023","5495","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_download",""
"passed","Sat Apr 15 23:12:05 GMT 2023","Sat Apr 15 23:12:06 GMT 2023","724","Tests.Automata teszt","test_conduit","TestConduit","","","test_cookie_handling",""
"passed","Sat Apr 15 23:12:17 GMT 2023","Sat Apr 15 23:12:29 GMT 2023","12663","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_listing",""
"passed","Sat Apr 15 23:11:41 GMT 2023","Sat Apr 15 23:11:41 GMT 2023","915","Tests.Automata teszt","test_conduit","TestConduit","","","test_signin",""
"passed","Sat Apr 15 23:13:50 GMT 2023","Sat Apr 15 23:14:01 GMT 2023","11057","Tests.Automata teszt","test_conduit","TestConduit","","","test_delete_data",""
