"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 21:44:05 GMT 2023","Sun Apr 16 21:44:07 GMT 2023","2423","Tests.Automata teszt","test_conduit","TestConduit","","","test_logout",""
"passed","Sun Apr 16 21:44:51 GMT 2023","Sun Apr 16 21:45:19 GMT 2023","27258","Tests.Automata teszt","test_conduit","TestConduit","","","test_modify_data",""
"passed","Sun Apr 16 21:43:58 GMT 2023","Sun Apr 16 21:44:00 GMT 2023","2191","Tests.Automata teszt","test_conduit","TestConduit","","","test_signup",""
"passed","Sun Apr 16 21:44:38 GMT 2023","Sun Apr 16 21:44:46 GMT 2023","7488","Tests.Automata teszt","test_conduit","TestConduit","","","test_multi_page_listing",""
"passed","Sun Apr 16 21:44:08 GMT 2023","Sun Apr 16 21:44:19 GMT 2023","10145","Tests.Automata teszt","test_conduit","TestConduit","","","test_cookie_handling",""
"passed","Sun Apr 16 21:44:20 GMT 2023","Sun Apr 16 21:44:37 GMT 2023","17520","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_listing",""
"passed","Sun Apr 16 21:46:02 GMT 2023","Sun Apr 16 21:46:20 GMT 2023","17492","Tests.Automata teszt","test_conduit","TestConduit","","","test_data_download",""
"passed","Sun Apr 16 21:45:20 GMT 2023","Sun Apr 16 21:45:41 GMT 2023","21417","Tests.Automata teszt","test_conduit","TestConduit","","","test_delete_data",""
"passed","Sun Apr 16 21:44:47 GMT 2023","Sun Apr 16 21:44:50 GMT 2023","3440","Tests.Automata teszt","test_conduit","TestConduit","","","test_new_data_upload",""
"passed","Sun Apr 16 21:45:42 GMT 2023","Sun Apr 16 21:46:01 GMT 2023","19016","Tests.Automata teszt","test_conduit","TestConduit","","","test_more_articles_uploads",""
"passed","Sun Apr 16 21:44:01 GMT 2023","Sun Apr 16 21:44:04 GMT 2023","2362","Tests.Automata teszt","test_conduit","TestConduit","","","test_signin",""
